ageEstimate;companyName;connectionsCount;country;followable;followersCount;genderEstimate;posTitle;startDate;endDate;ID;type
47.0;Rio Tinto;332.0;au;1.0;331.0;male;Enterprise Architect;2017-05-01;2017-12-01;69492072;train
47.0;Diversus;332.0;au;1.0;331.0;male;Senior Technical Consultant;2016-04-01;;69492072;train
47.0;Kaatajin Consulting Pty Ltd;332.0;au;1.0;331.0;male;Principle Consultant and Director;2012-03-01;;69492072;train
40.0;ECO 3 ;440.0;au;1.0;438.0;female;Water Engineer/Director;2010-10-01;;69495203;train
40.0;VOS Group;440.0;au;1.0;438.0;female;Water team leader;2007-04-01;2010-10-01;69495203;train
49.0;HASSELL;500.0;au;1.0;1734.0;male;Principal;2002-02-01;2014-04-01;69498509;train
49.0;Architectus;500.0;au;1.0;1734.0;male;Principal;2014-08-01;;69498509;train
37.0;dorsaVi;249.0;au;1.0;250.0;male;Chief Product Officer;2015-01-01;2016-07-01;69528195;train
37.0;IComm Australia;249.0;au;1.0;250.0;male;Senior Software Engineer;2006-01-01;2008-03-01;69528195;train
37.0;dorsaVi;249.0;au;1.0;250.0;male;Lead Engineer (Software);2008-11-01;2015-01-01;69528195;train
37.0;dorsaVi;249.0;au;1.0;250.0;male;Software Architect / Head of Software Development;2016-07-01;;69528195;train
33.0;INSERM UMRS1138;500.0;au;1.0;503.0;female;PhD student;2006-01-01;2010-01-01;69580301;train
33.0;Baker Heart and Diabetes Institute;500.0;au;1.0;503.0;female;Commercialisation Manager;2015-01-01;;69580301;train
33.0;Monash University;500.0;au;1.0;503.0;female;Adjunct Lecturer;2013-01-01;2017-12-01;69580301;train
33.0;Brandon Capital Partners;500.0;au;1.0;503.0;female;Intern;2015-08-01;2015-11-01;69580301;train
32.0;UQ Sport;155.0;au;1.0;157.0;female;Accountant;2010-01-01;2010-12-01;69590962;train
32.0;EY;155.0;au;1.0;157.0;female;Auditor;2006-01-01;2010-12-01;69590962;train
32.0;UQ Sport;155.0;au;1.0;157.0;female;Finance Manager;2011-01-01;2015-12-01;69590962;train
32.0;UQ Sport;155.0;au;1.0;157.0;female;Operations Manager;2015-01-01;;69590962;train
31.0;Discount Drug Stores;313.0;au;1.0;313.0;male;Pharmacy Manager;2016-08-01;;69621583;train
31.0;Malouf Pharmacies;313.0;au;1.0;313.0;male;Pharmacist;2012-01-01;2013-12-01;69621583;train
31.0;Malouf Pharmacies;313.0;au;1.0;313.0;male;Pharmacist and Retail Manager;2013-01-01;2016-07-01;69621583;train
31.0;Malouf Pharmacies;313.0;au;1.0;313.0;male;Pharmacist;2011-01-01;2012-12-01;69621583;train
43.0;Virtual Vision Technologies;500.0;au;1.0;1170.0;female;Senior Web Developer;1999-12-01;2000-07-01;69641821;train
43.0;OBS;500.0;au;1.0;1170.0;female;Senior Consultant;2007-01-01;2012-08-01;69641821;train
43.0;NEC Corporation;500.0;au;1.0;1170.0;female;Solution Architect;2012-08-01;2013-01-01;69641821;train
43.0;Prometix;500.0;au;1.0;1170.0;female;Solution Architect ;2013-01-01;;69641821;train
40.0;DNA SOLUTIONS;132.0;au;1.0;135.0;female;Project Coordinator;2006-07-01;2006-12-01;69716525;train
40.0;Parikrma Humanity Foundation;132.0;au;1.0;135.0;female;International Volunteer;2005-05-01;2005-07-01;69716525;train
40.0;Uniting Church in Australia;132.0;au;1.0;135.0;female;Web Developer;2017-07-01;;69716525;train
40.0;Uniting AgeWell;132.0;au;1.0;135.0;female;Web Services Administrator;2010-01-01;2016-04-01;69716525;train
26.0;Mondelēz International;359.0;au;1.0;359.0;female;Territory Sales Manager;2016-03-01;2017-04-01;69727311;train
26.0;Luxottica;359.0;au;1.0;359.0;female;Lens and Contact Lens Coordinator;2017-04-01;;69727311;train
26.0;Sunglass Hut;359.0;au;1.0;359.0;female;Retail Sales Associate;2014-11-01;2017-04-01;69727311;train
26.0;Carey Baptist Grammar School;359.0;au;1.0;359.0;female;A-Grade Debating Coach;2012-03-01;2012-11-01;69727311;train
41.0;National Australia Bank;500.0;au;1.0;1158.0;male;Manager, Content Enablement;2015-06-01;;69799805;train
41.0;National Australia Bank;500.0;au;1.0;1158.0;male;Manager, Personalisation & Digital Audience Management;2018-01-01;;69799805;train
41.0;Telstra;500.0;au;1.0;1158.0;male;Web Architect;2008-02-01;2011-01-01;69799805;train
48.0;St Vincent de Paul Society NSW;500.0;au;1.0;770.0;;CEO SleepOut Engagement Manager;2013-02-01;2014-04-01;69835954;train
48.0;Children's Medical Research Institute;500.0;au;1.0;770.0;;Head of Fundraising;2017-07-01;;69835954;train
48.0;Refugee Advice & Casework Service (RACS);500.0;au;1.0;770.0;;Inaugural Fundraising Manager;2014-04-01;2016-11-01;69835954;train
48.0;The Nangala Project;500.0;au;1.0;770.0;;Inaugural CEO;2016-11-01;2016-12-01;69835954;train
39.0;RMIT University;500.0;au;1.0;607.0;male;Business Analyst;2012-05-01;2012-07-01;69878997;train
39.0;ANZ;500.0;au;1.0;607.0;male;Sanctions Platform Remediation Product Owner;2014-01-01;2016-06-01;69878997;train
39.0;InsuranceLine;500.0;au;1.0;607.0;male;Business Analyst;2007-02-01;2009-03-01;69878997;train
39.0;ANZ;500.0;au;1.0;607.0;male;Internal Audit Manager;2016-06-01;2018-05-01;69878997;train
40.0;Downer;88.0;au;1.0;86.0;female;Senior Contracts Administrator;2006-01-01;2008-08-01;69880898;train
40.0;McConnell Dowell;88.0;au;1.0;86.0;female;Commercial Manager;2010-08-01;2013-09-01;69880898;train
40.0;Thiess;88.0;au;1.0;86.0;female;Senior Contracts Administrator;2008-09-01;2010-08-01;69880898;train
45.0;Bureau of Meteorology;500.0;au;1.0;1432.0;female;Enterprise Data Architect;2016-12-01;;69893660;train
45.0;Sportsbet;500.0;au;1.0;1432.0;female;Senior Data Consultant | Enterprise Data Modeller Lead;2015-07-01;2016-12-01;69893660;train
45.0;Chamonix IT Solutions ;500.0;au;1.0;1432.0;female;Senior Data Consultant;2013-06-01;2015-06-01;69893660;train
45.0;DWS;500.0;au;1.0;1432.0;female;Data Modelling Instructor;2012-01-01;2013-06-01;69893660;train
33.0;BERLITZ;81.0;au;1.0;81.0;;Instructor;2010-01-01;2010-07-01;69943907;train
33.0;Clinique;81.0;au;1.0;81.0;;Retail Sales Associate;2004-11-01;2007-02-01;69943907;train
33.0;Sweetbay Supermarket;81.0;au;1.0;81.0;;Assistant Customer Service Manager;2007-07-01;2009-04-01;69943907;train
33.0;13cabs;81.0;au;1.0;81.0;;Customer Service and Administration Officer;2015-12-01;2018-07-01;69943907;train
35.0;KnowledgeHut;500.0;au;1.0;7930.0;male;Trainer in Project Management;2015-12-01;;69967171;train
35.0;QK;500.0;au;1.0;7930.0;male;Project Manager;2008-01-01;2009-12-01;69967171;train
35.0;Thales;500.0;au;1.0;7930.0;male;Project Manager and Business Analyst - Primavera;2010-01-01;2013-01-01;69967171;train
28.0;Australian Red Cross;92.0;au;0.0;90.0;female;Appointed Board Member - Victorian Advisory Board (Youth Representative);2015-10-01;2017-10-01;70030889;train
28.0;Australian Red Cross;92.0;au;0.0;90.0;female;Victorian Youth Advisory Committee;2015-02-01;2017-10-01;70030889;train
28.0;Independence Australia;92.0;au;0.0;90.0;female;Community Projects Coordinator;2016-03-01;2018-07-01;70030889;train
28.0;Australian Red Cross;92.0;au;0.0;90.0;female;Administrative Assistant;2014-11-01;2015-12-01;70030889;train
36.0;Workforce BluePrint;500.0;au;1.0;19338.0;female;Head Workforce Planner;2006-01-01;;70106915;train
36.0;Workforce BluePrint;500.0;au;1.0;19338.0;female;Managing Director;2002-09-01;;70106915;train
36.0;Wendy Perry and Associates Pty Ltd;500.0;au;1.0;19338.0;female;Managing Director WPAA;2002-09-01;;70106915;train
36.0;Futurepreneurs Launchpad;500.0;au;1.0;19338.0;female;VIP BO$$;2014-10-01;2015-09-01;70106915;train
35.0;MYER;500.0;au;1.0;566.0;female;Project administration manager;2015-04-01;2016-07-01;70167758;train
35.0;nbn™ Australia;500.0;au;1.0;566.0;female;Project Manager;2016-07-01;;70167758;train
35.0;MYER;500.0;au;1.0;566.0;female;Project Business Analyst;2014-03-01;2015-04-01;70167758;train
35.0;MYER;500.0;au;1.0;566.0;female;Project Administration Manager;2012-11-01;2014-03-01;70167758;train
40.0;CA Technologies;244.0;au;1.0;243.0;male;Software Engineer;1999-12-01;2004-01-01;70168491;train
40.0;CA Technologies;244.0;au;1.0;243.0;male;Senior Software Engineer;2004-01-01;2007-01-01;70168491;train
40.0;CA Technologies;244.0;au;1.0;243.0;male;Senior Software Engineer;2007-01-01;2013-03-01;70168491;train
40.0;PaperCut Software;244.0;au;1.0;243.0;male;Senior Developer;2013-06-01;;70168491;train
34.0;Digital Eskimo;262.0;au;1.0;262.0;male;Web Developer;2008-12-01;2010-10-01;70203565;train
34.0;UNSW;262.0;au;1.0;262.0;male;Web Developer;2011-07-01;2013-12-01;70203565;train
34.0;Vector 5 Pty Ltd;262.0;au;1.0;262.0;male;Web Developer;2014-01-01;2015-12-01;70203565;train
34.0;IRESS;262.0;au;1.0;262.0;male;Software Engineer;2016-01-01;;70203565;train
64.0;MosaicLab Co;500.0;au;1.0;533.0;female;Co-founder and facilitator;2002-01-01;;70255003;train
33.0;Genpact;500.0;au;1.0;715.0;female;Lead Consultant;2013-09-01;2015-08-01;70272351;train
33.0;Power IT;500.0;au;1.0;715.0;female;UAT Test Analyst(Contractor at Westpac);2013-10-01;2014-09-01;70272351;train
33.0;PRGX Global Inc.;500.0;au;1.0;715.0;female;Tehcnology Lead;2012-03-01;2013-08-01;70272351;train
33.0;Westpac;500.0;au;1.0;715.0;female;Remediation Data Analyst;2015-09-01;;70272351;train
41.0;Australian Communications and Media Authority (ACMA);171.0;au;1.0;171.0;female;Manager Research and Analysis;2016-10-01;;70299878;train
41.0;Cancer Institute NSW;171.0;au;1.0;171.0;female;Research and Evaluation Coordinator;2006-04-01;2016-08-01;70299878;train
41.0;Healthy Cities Illawarra;171.0;au;1.0;171.0;female;Assistant Project Officer and Research Assistant;2001-01-01;2001-12-01;70299878;train
41.0;Sydney South West Area Health Service;171.0;au;1.0;171.0;female;Research and Evaluation Officer;2002-01-01;2006-04-01;70299878;train
24.0;Freelancer.com;160.0;au;1.0;161.0;male;Junior Security Engineer;2016-11-01;2017-02-01;70324687;train
24.0;Audacious Digital;160.0;au;1.0;161.0;male;Software Developer, Co-Founder;2015-11-01;;70324687;train
24.0;Royal Australian Air Force;160.0;au;1.0;161.0;male;Electronics Aerospace Engineer;2014-01-01;2015-04-01;70324687;train
24.0;Hivint;160.0;au;1.0;161.0;male;Technical Security Specialist - Penetration Tester;2017-10-01;2018-04-01;70324687;train
29.0;Herbert Smith Freehills;297.0;au;1.0;299.0;male;Corporate Card Administrator (Fraedom);2016-08-01;;70399097;train
29.0;Herbert Smith Freehills;297.0;au;1.0;299.0;male;Accounts Payable Officer;2015-11-01;2016-07-01;70399097;train
29.0;PMI Queensland;297.0;au;1.0;299.0;male;Assistant Finance Operations Officer;2014-04-01;2015-07-01;70399097;train
29.0;The REIQ;297.0;au;1.0;299.0;male;Accounts Payable Officer;2014-11-01;2015-02-01;70399097;train
26.0;Reliance Industries Limited;276.0;au;1.0;277.0;male;Intern - Strategy & Planning;2013-07-01;2013-08-01;70443021;train
26.0;Woodside Energy;276.0;au;1.0;277.0;male;Commercial Analyst - Marketing, Trading & Shipping;2018-02-01;;70443021;train
26.0;Uber;276.0;au;1.0;277.0;male;Partner Support - Community Operations;2016-05-01;2018-01-01;70443021;train
26.0;Uber;276.0;au;1.0;277.0;male;PSR;2016-06-01;;70443021;train
29.0;Jammed Up Studios;250.0;au;1.0;251.0;;Producer;2016-12-01;;70528858;train
29.0;QUT (Queensland University of Technology);250.0;au;1.0;251.0;;Tutor;2016-02-01;;70528858;train
29.0;Defiant Development Pty Ltd;250.0;au;1.0;251.0;;Game Designer;2017-02-01;2017-06-01;70528858;train
27.0;Dimension Data;500.0;au;1.0;611.0;female;Configuration Manager (Woolworths);2016-08-01;;70535770;train
27.0;Dimension Data;500.0;au;1.0;611.0;female;IT Change Manager (Woolworths);2015-04-01;2018-05-01;70535770;train
27.0;Dimension Data;500.0;au;1.0;611.0;female;Change Coordinator (Woolworths);2011-12-01;2015-04-01;70535770;train
27.0;Paine in the Arts;500.0;au;1.0;611.0;female;Business Development Manager;2015-09-01;2016-06-01;70535770;train
24.0;PwC Australia;464.0;au;1.0;464.0;male;Summer Vacationer (Assurance) ;2015-12-01;2016-02-01;70552744;train
24.0;Grigor Lawyers;464.0;au;1.0;464.0;male;Law Clerk;2017-05-01;;70552744;train
24.0;Ace Badminton Coaching;464.0;au;1.0;464.0;male;Co Founder;2016-05-01;;70552744;train
24.0;ATY Advisory Pty Ltd;464.0;au;1.0;464.0;male;Consultant (Tax Advisory) ;2014-04-01;2016-01-01;70552744;train
26.0;Folly Games;289.0;au;1.0;289.0;female;Producer, Volunteer Co-ordinator and Artist Liasion;2013-09-01;;70579762;train
26.0;La Boite Theatre Company;289.0;au;1.0;289.0;female;Front of House Volunteer;2014-04-01;2017-08-01;70579762;train
26.0;The Stan Dup Ensemble;289.0;au;1.0;289.0;female;Administrative Producer/ Artist Liasion/ Actor;2013-05-01;2016-12-01;70579762;train
26.0;CAP Security Services;289.0;au;1.0;289.0;female;Event Staff;2015-05-01;;70579762;train
22.0;Australian Property Institute;326.0;au;1.0;328.0;male;UTS Student Representative, Young Property Professionals;2017-01-01;;70588065;train
22.0;Shead Property;326.0;au;1.0;328.0;male;Commercial Sales and Leasing;2017-04-01;;70588065;train
44.0;Telstra;500.0;au;1.0;775.0;female;Group Brand Manager;2009-11-01;2013-02-01;70588570;train
44.0;Telstra;500.0;au;1.0;775.0;female;Head of Sport - Telstra Thanks;2013-02-01;2016-01-01;70588570;train
44.0;Telstra;500.0;au;1.0;775.0;female;Emerging Markets Marketing Manager;2009-03-01;2009-10-01;70588570;train
44.0;Telstra;500.0;au;1.0;775.0;female;Loyalty & Partnerships Marketing;2016-01-01;;70588570;train
24.0;Go-To Skincare Pty Ltd;95.0;au;1.0;95.0;female;Warehouse Worker;2016-11-01;2017-03-01;70606050;train
24.0;Massage Envy Australia;95.0;au;1.0;95.0;female;Wellness Consultant;2018-04-01;;70606050;train
44.0;Oakton;250.0;au;0.0;0.0;;Sitecore Consultant;2014-03-01;;70623082;train
44.0;2B Interactive;250.0;au;0.0;0.0;;Senior Developer;2008-08-01;2013-02-01;70623082;train
44.0;Network 10;250.0;au;0.0;0.0;;.NET Developer;2013-11-01;2014-03-01;70623082;train
44.0;BlueArc Group;250.0;au;0.0;0.0;;.NET Developer;2013-02-01;2013-11-01;70623082;train
39.0;nib health funds;500.0;au;1.0;835.0;female;Product Portfolio Manager;2013-05-01;2015-12-01;70634164;train
39.0;DNB;500.0;au;1.0;835.0;female;Marketing Manager Bank & Insurance;2011-08-01;2013-02-01;70634164;train
39.0;Reflections Holiday Parks;500.0;au;1.0;835.0;female;Executive Manager, Marketing & Stakeholder Engagement;2015-12-01;2016-05-01;70634164;train
39.0;Long & Co;500.0;au;1.0;835.0;female;Founder;2016-05-01;;70634164;train
40.0;RA Contracting;500.0;au;1.0;1580.0;male;General Manager;2016-09-01;;70637092;train
40.0;RedAnt;500.0;au;1.0;1580.0;male;General Manager;2010-05-01;;70637092;train
40.0;ExCD;500.0;au;1.0;1580.0;male;Certified Pronamics Consultant;2014-05-01;2015-05-01;70637092;train
40.0;PNG Group;500.0;au;1.0;1580.0;male;Project Development Manager (Contract);2013-05-01;2014-02-01;70637092;train
31.0;Small Multiples;356.0;au;1.0;357.0;female;Interaction Designer;2012-03-01;2013-06-01;70653566;train
31.0;Expert360;356.0;au;1.0;357.0;female;Software Engineer;2016-07-01;;70653566;train
31.0;Invisible Artists;356.0;au;1.0;357.0;female;User Experience Designer/Front-End Web Developer;2013-09-01;2014-02-01;70653566;train
31.0;Australian Broadcasting Corporation (ABC);356.0;au;1.0;357.0;female;Front-End Web Developer;2014-02-01;2016-07-01;70653566;train
58.0;MACE Consulting (Aust) Pty Ltd;500.0;au;1.0;588.0;male;Executive Director;2005-11-01;2013-09-01;70656852;train
58.0;Asset Management Council;500.0;au;1.0;588.0;male;Chair, Nominations Committee;2010-01-01;2018-04-01;70656852;train
58.0;MACE Consulting (Aust) Pty Ltd;500.0;au;1.0;588.0;male;Executive Director;2014-11-01;;70656852;train
58.0;Yarra Trams;500.0;au;1.0;588.0;male;Manager, Infrastructure Asset Strategy and Engineering;2013-09-01;2014-11-01;70656852;train
37.0;Trinity Law;320.0;au;1.0;321.0;female;Senior Legal Assistant;2009-04-01;2010-04-01;70670223;train
37.0;Australian Bureau of Statistics;320.0;au;1.0;321.0;female;Business Manager;2010-04-01;2015-06-01;70670223;train
37.0;Kitbag Consulting;320.0;au;1.0;321.0;female;Senior Organisational Change & Transformation Manager;2016-01-01;;70670223;train
47.0;JLL;500.0;au;1.0;607.0;male;Account Director - Property & Asset Management;2011-02-01;2014-04-01;70686085;train
47.0;Savills Australia & New Zealand;500.0;au;1.0;607.0;male;National Director - Asset Management;2014-06-01;2016-05-01;70686085;train
47.0;NASFUND Ltd;500.0;au;1.0;607.0;male;Asset Management Consultant;2016-11-01;2017-04-01;70686085;train
47.0;Property NSW;500.0;au;1.0;607.0;male;Director Commercial Transactions (Contract);2017-04-01;2018-02-01;70686085;train
52.0;University of Derby;500.0;au;1.0;5117.0;male;Visiting Professor Career Development;2014-07-01;;70737097;train
52.0;Australian Catholic University;500.0;au;1.0;5117.0;male;Professor (Career Development);2006-04-01;;70737097;train
52.0;Bright and Associates;500.0;au;1.0;5117.0;male;Owner;1999-01-01;;70737097;train
52.0;National Career Development Association;500.0;au;1.0;5117.0;male;Member;2004-01-01;;70737097;train
35.0;SMG Studio;183.0;au;1.0;183.0;male;Lead Developer / Game Designer;2013-06-01;;70741719;train
35.0;SMG Studio;183.0;au;1.0;183.0;male;Head of Game Design & Lead Developer;2016-06-01;;70741719;train
38.0;Adept Consultancy;500.0;au;1.0;1626.0;male;Board Member;2014-01-01;2016-11-01;70743411;train
38.0;Cazar;500.0;au;1.0;1626.0;male;Consulting Manager;2013-08-01;2015-04-01;70743411;train
38.0;SA Power Networks;500.0;au;1.0;1626.0;male;IT Project | Program Manager;2015-07-01;;70743411;train
38.0;Hire International;500.0;au;1.0;1626.0;male;Board Member;2014-01-01;2015-06-01;70743411;train
45.0;NICTA;398.0;au;1.0;398.0;female;Senior Researcher in Predictive Medicine;2013-11-01;2014-01-01;70744080;train
45.0;University of Melbourne;398.0;au;1.0;398.0;female;Senior Research Fellow;2014-01-01;2016-01-01;70744080;train
45.0;Walter and Eliza Hall Institute of Medical Research;398.0;au;1.0;398.0;female;Laboratory Head;2016-01-01;;70744080;train
45.0;QFAB Bioinformatics;398.0;au;1.0;398.0;female;Data Modeller;2008-09-01;2012-05-01;70744080;train
40.0;ANZ;495.0;au;1.0;493.0;;Business Enablement Manager- Investment Lending and Share Investing;2017-03-01;;70767104;train
40.0;ANZ;495.0;au;1.0;493.0;;Product Support Manager- Asset Governance;2015-01-01;2017-03-01;70767104;train
40.0;ANZ;495.0;au;1.0;493.0;;Senior Risk Business Analyst;2013-12-01;2015-01-01;70767104;train
40.0;ANZ;495.0;au;1.0;493.0;;Business System Manager/ Data Management;2012-10-01;2013-12-01;70767104;train
27.0;TicToc Home;175.0;au;1.0;175.0;;Web Developer;2016-09-01;;70773536;train
27.0;Blurift;175.0;au;1.0;175.0;;Founder and Director;2012-03-01;;70773536;train
27.0;Victoria Hotel;175.0;au;1.0;175.0;;Kitchen Hand;2012-04-01;2015-09-01;70773536;train
27.0;Mighty Kingdom;175.0;au;1.0;175.0;;Graduate Developer;2015-02-01;2015-12-01;70773536;train
51.0;Coleman Greig Lawyers;500.0;au;1.0;620.0;female;Principal and Accredited Specialist, Commercial Litigation;1992-08-01;;70775877;train
51.0;Coleman Greig Lawyers;500.0;au;1.0;620.0;female;Director - Commercial Services;2017-07-01;;70775877;train
55.0;Herbert Smith Freehills;500.0;au;1.0;1170.0;female;Partner & Sydney Practice Leader - Employee Relations Group;2009-01-01;2013-12-01;70778165;train
55.0;Seyfarth Shaw LLP;500.0;au;1.0;1170.0;female;Founding Equity Partner;2013-12-01;2017-05-01;70778165;train
55.0;TAFE NSW;500.0;au;1.0;1170.0;female;"Board Member; Chair, Culture, People and Rem. Co; Member, Investment Co, and Member, Priorities Co";2014-12-01;;70778165;train
55.0;AccessEAP;500.0;au;1.0;1170.0;female;Director/Board Member;2015-11-01;;70778165;train
33.0;Cognizant;196.0;au;1.0;196.0;;Test Lead;2009-01-01;2015-05-01;70794359;train
33.0;Testpoint™;196.0;au;1.0;196.0;;Senior Test Automation Engineer;2015-07-01;;70794359;train
33.0;Verifone;196.0;au;1.0;196.0;;Senior Test Analyst;2017-04-01;;70794359;train
26.0;Dymocks Books;27.0;au;1.0;27.0;female;Assistant Manager;2008-02-01;2015-12-01;70803788;train
26.0;Ku-ring-gai Council;27.0;au;1.0;27.0;female;Library Assistant;2017-01-01;;70803788;train
29.0;MinterEllison;500.0;au;1.0;592.0;female;Graduate;2014-08-01;2015-06-01;70808006;train
29.0;Rod J Barnett & Associates;500.0;au;1.0;592.0;female;Litigation Paralegal;2011-01-01;2013-07-01;70808006;train
29.0;MinterEllison;500.0;au;1.0;592.0;female;Lawyer;2015-06-01;;70808006;train
29.0;MinterEllison;500.0;au;1.0;592.0;female;Litigation Paralegal;2013-08-01;2014-08-01;70808006;train
36.0;Advance Vision Technology;293.0;au;1.0;293.0;male;Technical Consultant;2010-01-01;;70826549;train
36.0;Advance Vision Technology;293.0;au;1.0;293.0;male;Systems Engineer;2006-07-01;2009-12-01;70826549;train
33.0;Queensland Government;302.0;au;1.0;304.0;male;Executive Manager;2000-01-01;2005-12-01;70840928;train
33.0;LOGIQC;302.0;au;1.0;304.0;male;Executive Director, Product Development;2006-06-01;;70840928;train
38.0;Ignia;300.0;au;1.0;300.0;male;Technical Architect: Cloud & Infrastucture;2013-09-01;;70874431;train
38.0;NEC Corporation;300.0;au;1.0;300.0;male;Senior SharePoint Consultant;2012-01-01;2013-09-01;70874431;train
38.0;Federal Group;300.0;au;1.0;300.0;male;SharePoint Administrator/Senior Developer;2004-08-01;2011-12-01;70874431;train
56.0;EY;500.0;au;1.0;2248.0;male;Partner;1989-01-01;;70926567;train
27.0;Grant Thornton Australia;500.0;au;1.0;674.0;female;Senior Consultant;2017-08-01;;70938063;train
27.0;CEB, now Gartner;500.0;au;1.0;674.0;female;IT & HR Business Development and Account Management Specialist;2015-04-01;2016-06-01;70938063;train
27.0;CEB, now Gartner;500.0;au;1.0;674.0;female;Advisory Analyst;2016-06-01;2017-03-01;70938063;train
27.0;CEB, now Gartner;500.0;au;1.0;674.0;female;Senior Analyst & Executive Advisor;2017-03-01;2017-08-01;70938063;train
24.0;MMS Learning;137.0;au;1.0;137.0;female;Tutor ;2016-03-01;2017-11-01;70938909;train
24.0;AIESEC in Curtin;137.0;au;1.0;137.0;female;Director of Talent Management;2016-01-01;2016-12-01;70938909;train
24.0;Revelation Perth International Film Festival;137.0;au;1.0;137.0;female;Volunteer;2017-07-01;2017-07-01;70938909;train
24.0;Ping Ming Health;137.0;au;1.0;137.0;female;Receptionist;2017-07-01;2018-08-01;70938909;train
34.0;Commonwealth Bank;420.0;au;1.0;419.0;male;Project Accounting Manager;2015-09-01;2016-03-01;71020938;train
34.0;Lendlease;420.0;au;1.0;419.0;male;Data Migration Analyst;2014-02-01;2014-06-01;71020938;train
34.0;Lendlease;420.0;au;1.0;419.0;male;Senior Project Accountant;2014-06-01;2015-06-01;71020938;train
34.0;Lewis Land Group;420.0;au;1.0;419.0;male;FP&A Manager;2016-03-01;;71020938;train
29.0;Eurofins;221.0;au;1.0;221.0;female;Research Assistant;2001-06-01;2003-06-01;71029952;train
29.0;Monash University;221.0;au;1.0;221.0;female;Research Assistant;2008-01-01;2008-12-01;71029952;train
29.0;The University of Queensland;221.0;au;1.0;221.0;female;Research Officer;2013-04-01;2015-12-01;71029952;train
23.0;Burke and Wills Hotel;40.0;au;1.0;40.0;female;Bar Manager;2013-06-01;2014-09-01;71043137;train
23.0;Gowrie Road Hotel;40.0;au;1.0;40.0;female;Venue Manager;2011-07-01;2013-06-01;71043137;train
23.0;Toowoomba City Golf Club;40.0;au;1.0;40.0;female;Receptionist, Bartender & Gaming Attendant;2014-09-01;;71043137;train
23.0;CondonTreasure;40.0;au;1.0;40.0;female;Intern;2017-03-01;;71043137;train
33.0;Keepers.;84.0;au;1.0;83.0;male;Web Developer / EDM coordinator;2010-05-01;;71059360;train
41.0;Department of Health (WA Health);255.0;au;1.0;256.0;male;Senior Software Developer;2014-12-01;2015-03-01;71061543;train
41.0;Department of Health (WA Health);255.0;au;1.0;256.0;male;Software Developer;2011-03-01;2014-11-01;71061543;train
41.0;Technology for Change;255.0;au;1.0;256.0;male;Java Developer and Technology Communicator;2009-05-01;2010-12-01;71061543;train
41.0;Commonwealth Bank;255.0;au;1.0;256.0;male;Development Specialist;2015-04-01;;71061543;train
46.0;Main Roads Western Australia;389.0;au;1.0;390.0;male;Traffic Services Officer;1997-07-01;2000-01-01;71078152;train
46.0;BG&E;389.0;au;1.0;390.0;male;Associate Director;2015-03-01;;71078152;train
46.0;BG&E;389.0;au;1.0;390.0;male;Associate;2005-05-01;;71078152;train
46.0;Krahn Group of Companies;389.0;au;1.0;390.0;male;Structural Engineer;2002-10-01;2005-04-01;71078152;train
28.0;Landcom;500.0;au;1.0;1516.0;male;Assistant Development Manager;2016-01-01;2018-07-01;71102720;train
28.0;Fairfield City Council;500.0;au;1.0;1516.0;male;Independent Candidate for Cabravale Ward;2016-03-01;2016-09-01;71102720;train
28.0;Mantra Group;500.0;au;1.0;1516.0;male;Food and Beverage Attendant;2014-07-01;2016-07-01;71102720;train
28.0;Blacktown City Council;500.0;au;1.0;1516.0;male;Town Planner;2015-01-01;2016-01-01;71102720;train
86.0;Sultan Qaboos University;190.0;au;1.0;190.0;;Visiting Consultant;2008-01-01;2008-12-01;71133136;train
86.0;James Cook University;190.0;au;1.0;190.0;;Adjunct Professor;2011-01-01;;71133136;train
86.0;UNSW;190.0;au;1.0;190.0;;Senior Lecturer;1991-01-01;1995-12-01;71133136;train
86.0;University of South Australia;190.0;au;1.0;190.0;;Professor of Management;1997-01-01;2008-12-01;71133136;train
68.0;FedUni Australia;500.0;au;1.0;3566.0;male;Associate Lecturer - School of Health Sciences - VIOSH - OHS Risk Management;2013-06-01;2018-02-01;71147126;train
68.0;Engineers Australia;500.0;au;1.0;3566.0;male;National Chair - Risk Engineering Society;2013-07-01;;71147126;train
68.0;International Association of Facilitators (IAF);500.0;au;1.0;3566.0;male;Chair IAF - Victorian Chapter;2015-10-01;2017-11-01;71147126;train
68.0;Engineering Education Australia;500.0;au;1.0;3566.0;male;Facilitator;2013-07-01;;71147126;train
25.0;EGR;238.0;au;1.0;238.0;female;Customer Development Manager;2017-08-01;;71147496;train
34.0;Commonwealth Bank;500.0;au;1.0;544.0;male;Service Manager;2014-02-01;2014-09-01;71154053;train
34.0;Commonwealth Bank;500.0;au;1.0;544.0;male;Senior Manager Cyber and Information Service Delivery;2017-04-01;;71154053;train
34.0;Commonwealth Bank;500.0;au;1.0;544.0;male;Senior Manager Service Delivery and Business Improvement;2016-05-01;2017-05-01;71154053;train
34.0;Commonwealth Bank;500.0;au;1.0;544.0;male;Senior Business Systems Manager;2014-09-01;2016-05-01;71154053;train
23.0;BREEZER Group;500.0;au;1.0;665.0;male;Director - Corporate Strategy & Enterprise Development Solutions;2015-05-01;;71201289;train
23.0;Queensland Government;500.0;au;1.0;665.0;male;Corrections;2011-01-01;2017-12-01;71201289;train
